,X,Y,k,centroid
12659,-122.417445475,37.7654718923,1,False
12660,-122.413107623,37.765448018,1,False
12661,-122.418272166,37.7619029613,1,False
12662,-122.416230393,37.7636337703,1,False
12663,-122.418274172,37.7870372043,0,False
12664,-122.418274172,37.7870372043,0,False
12665,-122.418274172,37.7870372043,0,False
12666,-122.418274172,37.7870372043,0,False
12667,-122.418368839,37.7874861572,0,False
12668,-122.417332583,37.7635718956,1,False
12669,-122.412297249,37.760401075,1,False
12670,-122.415155941,37.7636979309,1,False
12671,-122.41638971,37.7652491154,1,False
12672,-122.418368839,37.7874861572,0,False
12673,-122.418368839,37.7874861572,0,False
12674,-122.416452066,37.7863086886,0,False
12675,-122.416230393,37.7636337703,1,False
12676,-122.416230393,37.7636337703,1,False
12677,-122.416230393,37.7636337703,1,False
12678,-122.420120319,37.7877570602,0,False
12679,-122.418274172,37.7870372043,0,False
12680,-122.41638971,37.7652491154,1,False
12681,-122.417019321,37.7891095539,0,False
12682,-122.420307356,37.7886989511,0,False
12683,-122.418658295,37.7889098399,0,False
12684,-122.424561117,37.7843677003,0,False
12685,-122.419672955,37.7896689412,0,False
12686,-122.420497289,37.7896188192,0,False
12687,-122.407633521,37.7841893501,3,False
12688,-122.416230393,37.7636337703,1,False
12689,-122.420874632,37.7914943052,0,False
12690,-122.418274172,37.7870372043,0,False
12691,-122.418274172,37.7870372043,0,False
12692,-122.418274172,37.7870372043,0,False
12693,-122.418274172,37.7870372043,0,False
12694,-122.418274172,37.7870372043,0,False
12695,-122.418274172,37.7870372043,0,False
12696,-122.418368839,37.7874861572,0,False
12697,-122.418467748,37.787965257,0,False
12698,-122.418467748,37.787965257,0,False
12699,-122.418368839,37.7874861572,0,False
12700,-122.418368839,37.7874861572,0,False
12701,-122.418467748,37.787965257,0,False
12702,-122.416230393,37.7636337703,1,False
12703,-122.417970955,37.7594884557,1,False
12704,-122.411328369,37.785996305,3,False
12705,-122.411328369,37.785996305,3,False
12706,-122.411328369,37.785996305,3,False
12707,-122.411328369,37.785996305,3,False
12708,-122.411328369,37.785996305,3,False
12709,-122.411328369,37.785996305,3,False
12710,-122.411328369,37.785996305,3,False
12711,-122.418274172,37.7870372043,0,False
12712,-122.418274172,37.7870372043,0,False
12713,-122.418274172,37.7870372043,0,False
12714,-122.418274172,37.7870372043,0,False
12715,-122.41592985,37.7604330004,1,False
12716,-122.421154466,37.7886465687,0,False
12717,-122.413107623,37.765448018,1,False
12718,-122.418658295,37.7889098399,0,False
12719,-122.423340547,37.7962454397,0,False
12720,-122.414033253,37.7621586646,1,False
12721,-122.416230393,37.7636337703,1,False
12722,-122.418658295,37.7889098399,0,False
12723,-122.418537075,37.8061515936,0,False
12724,-122.409686192,37.7862042105,3,False
12725,-122.409686192,37.7862042105,3,False
12726,-122.409686192,37.7862042105,3,False
12727,-122.420307356,37.7886989511,0,False
12728,-122.418467748,37.787965257,0,False
12729,-122.418467748,37.787965257,0,False
12730,-122.420120319,37.7877570602,0,False
12731,-122.416230393,37.7636337703,1,False
12732,-122.416230393,37.7636337703,1,False
12733,-122.418368839,37.7874861572,0,False
12734,-122.423404604,37.7873381901,0,False
12735,-122.420497289,37.7896188192,0,False
12736,-122.420120319,37.7877570602,0,False
12737,-122.420120319,37.7877570602,0,False
12738,-122.420120319,37.7877570602,0,False
12739,-122.418274172,37.7870372043,0,False
12740,-122.418274172,37.7870372043,0,False
12741,-122.416452066,37.7863086886,0,False
12742,-122.417710345,37.7842362878,0,False
12743,-122.413591696,37.7638222259,1,False
12744,-122.419039119,37.7907880214,0,False
12745,-122.421762502,37.7875490095,0,False
12746,-122.417332583,37.7635718956,1,False
12747,-122.421949488,37.7884881521,0,False
12748,-122.421319145,37.7894600152,0,False
12749,-122.421319145,37.7894600152,0,False
12750,-122.420691681,37.790577071,0,False
12751,-122.417019321,37.7891095539,0,False
12752,-122.417019321,37.7891095539,0,False
12753,-122.421949488,37.7884881521,0,False
12754,-122.423340547,37.7962454397,0,False
12755,-122.425225538,37.775691245,0,False
12756,-122.415155941,37.7636979309,1,False
12757,-122.415155941,37.7636979309,1,False
12758,-122.46307627,37.7781896958,4,False
12759,-122.401771055,37.7233932852,1,False
12760,-122.415155941,37.7636979309,1,False
12761,-122.415308389,37.7653161356,1,False
12762,-122.41638971,37.7652491154,1,False
12763,-122.417622321,37.7837762385,0,False
12764,-122.414693065,37.7588955948,1,False
12765,-122.414693065,37.7588955948,1,False
12766,-122.414693065,37.7588955948,1,False
12767,-122.412502864,37.7590272975,1,False
12768,-122.412502864,37.7590272975,1,False
12769,-122.412502864,37.7590272975,1,False
12770,-122.412502864,37.7590272975,1,False
12771,-122.418219834,37.7908244664,0,False
12772,-122.420307356,37.7886989511,0,False
12773,-122.416075285,37.7844496613,0,False
12774,-122.416261837,37.7853750846,0,False
12775,-122.416261837,37.7853750846,0,False
12776,-122.414693065,37.7588955948,1,False
12777,-122.414693065,37.7588955948,1,False
12778,-122.412502864,37.7590272975,1,False
12779,-122.412502864,37.7590272975,1,False
12780,-122.412502864,37.7590272975,1,False
12781,-122.412502864,37.7590272975,1,False
12782,-122.416078424,37.7620347867,1,False
12783,-122.416078424,37.7620347867,1,False
12784,-122.417903978,37.7851670875,0,False
12785,-122.421949488,37.7884881521,0,False
12786,-122.421949488,37.7884881521,0,False
12787,-122.423690269,37.7887454425,0,False
12788,-122.417019321,37.7891095539,0,False
12789,-122.418658295,37.7889098399,0,False
12790,-122.416075285,37.7844496613,0,False
12791,-122.420307356,37.7886989511,0,False
12792,-122.418368839,37.7874861572,0,False
12793,-122.418368839,37.7874861572,0,False
12794,-122.418368839,37.7874861572,0,False
12795,-122.418368839,37.7874861572,0,False
12796,-122.418368839,37.7874861572,0,False
12797,-122.416261837,37.7853750846,0,False
12798,-122.416230393,37.7636337703,1,False
12799,-122.416230393,37.7636337703,1,False
12800,-122.416230393,37.7636337703,1,False
12801,-122.416230393,37.7636337703,1,False
12802,-122.416230393,37.7636337703,1,False
12803,-122.416075285,37.7844496613,0,False
12804,-122.416916142,37.7843944492,0,False
12805,-122.415155941,37.7636979309,1,False
12806,-122.415155941,37.7636979309,1,False
12807,-122.416078424,37.7620347867,1,False
12808,-122.416078424,37.7620347867,1,False
12809,-122.41967178,37.7650501215,1,False
12810,-122.418274172,37.7870372043,0,False
12811,-122.418274172,37.7870372043,0,False
12812,-122.403404791,37.7754207067,3,False
12813,-122.403404791,37.7754207067,3,False
12814,-122.403404791,37.7754207067,3,False
12815,-122.420021471,37.7872807076,0,False
12816,-122.418368839,37.7874861572,0,False
12817,-122.41638971,37.7652491154,1,False
12818,-122.41638971,37.7652491154,1,False
12819,-122.416230393,37.7636337703,1,False
12820,-122.416230393,37.7636337703,1,False
12821,-122.417332583,37.7635718956,1,False
12822,-122.416230393,37.7636337703,1,False
12823,-122.415308389,37.7653161356,1,False
12824,-122.416230393,37.7636337703,1,False
12825,-122.421861006,37.7880116319,0,False
12826,-122.420691681,37.790577071,0,False
12827,-122.417019321,37.7891095539,0,False
12828,-122.41638971,37.7652491154,1,False
12829,-122.41638971,37.7652491154,1,False
12830,-122.416078424,37.7620347867,1,False
12831,-122.416829149,37.7881786971,0,False
12832,-122.415308389,37.7653161356,1,False
12833,-122.41638971,37.7652491154,1,False
12834,-122.41638971,37.7652491154,1,False
12835,-122.41638971,37.7652491154,1,False
12836,-122.415434714,37.7939455886,0,False
12837,-122.415434714,37.7939455886,0,False
12838,-122.41638971,37.7652491154,1,False
12839,-122.41638971,37.7652491154,1,False
12840,-122.41638971,37.7652491154,1,False
12841,-122.416236885,37.7644311472,1,False
12842,-122.41638971,37.7652491154,1,False
12843,-122.41638971,37.7652491154,1,False
12844,-122.41638971,37.7652491154,1,False
12845,-122.415308389,37.7653161356,1,False
12846,-122.416230393,37.7636337703,1,False
12847,-122.419039119,37.7907880214,0,False
12848,-122.416230393,37.7636337703,1,False
12849,-122.416230393,37.7636337703,1,False
12850,-122.418658295,37.7889098399,0,False
12851,-122.4211325,37.7885381075,0,False
12852,-122.420307356,37.7886989511,0,False
12853,-122.419549569,37.7849590112,0,False
12854,-122.421762502,37.7875490095,0,False
12855,-122.418368839,37.7874861572,0,False
12856,-122.418467748,37.787965257,0,False
12857,-122.418467748,37.787965257,0,False
12858,-122.488392866,37.7546337418,4,False
12859,-122.482592899,37.7811403163,4,False
12860,-122.420307356,37.7886989511,0,False
12861,-122.421762502,37.7875490095,0,False
12862,-122.418368839,37.7874861572,0,False
12863,-122.418368839,37.7874861572,0,False
12864,-122.418368839,37.7874861572,0,False
12865,-122.418368839,37.7874861572,0,False
12866,-122.418486297,37.7634954373,1,False
12867,-122.419317324,37.7879136979,0,False
12868,-122.419350173,37.7610160912,1,False
12869,-122.418368839,37.7874861572,0,False
12870,-122.412671983,37.7642255809,1,False
12871,-122.412883178,37.7853530359,0,False
12872,-122.415155941,37.7636979309,1,False
12873,-122.416230393,37.7636337703,1,False
12874,-122.422139511,37.7894107633,0,False
12875,-122.416230393,37.7636337703,1,False
12876,-122.416230393,37.7636337703,1,False
12877,-122.416230393,37.7636337703,1,False
12878,-122.416230393,37.7636337703,1,False
12879,-122.416230393,37.7636337703,1,False
12880,-122.419560438,37.7521716092,1,False
12881,-122.415155941,37.7636979309,1,False
12882,-122.418368839,37.7874861572,0,False
12883,-122.413107623,37.765448018,1,False
12884,-122.419834939,37.7863580363,0,False
12885,-122.418467748,37.787965257,0,False
12886,-122.418467748,37.787965257,0,False
12887,-122.418467748,37.787965257,0,False
12888,-122.41638971,37.7652491154,1,False
12889,-122.419039119,37.7907880214,0,False
12890,-122.419672955,37.7896689412,0,False
12891,-122.433155869,37.7812673468,0,False
12892,-122.422048136,37.7889562657,0,False
12893,-122.419039119,37.7907880214,0,False
12894,-122.420307356,37.7886989511,0,False
12895,-122.408431241,37.7637579271,1,False
12896,-122.408431241,37.7637579271,1,False
12897,-122.418467748,37.787965257,0,False
12898,-122.421762502,37.7875490095,0,False
12899,-122.416230393,37.7636337703,1,False
12900,-122.415781282,37.7588312135,1,False
12901,-122.415155941,37.7636979309,1,False
12902,-122.415155941,37.7636979309,1,False
12903,-122.420307356,37.7886989511,0,False
12904,-122.41638971,37.7652491154,1,False
12905,-122.41638971,37.7652491154,1,False
12906,-122.41638971,37.7652491154,1,False
12907,-122.41638971,37.7652491154,1,False
12908,-122.41638971,37.7652491154,1,False
12909,-122.41638971,37.7652491154,1,False
12910,-122.41638971,37.7652491154,1,False
12911,-122.41638971,37.7652491154,1,False
12912,-122.41638971,37.7652491154,1,False
12913,-122.41638971,37.7652491154,1,False
12914,-122.41638971,37.7652491154,1,False
12915,-122.41638971,37.7652491154,1,False
12916,-122.415155941,37.7636979309,1,False
12917,-122.415155941,37.7636979309,1,False
12918,-122.415155941,37.7636979309,1,False
12919,-122.415155941,37.7636979309,1,False
12920,-122.416236885,37.7644311472,1,False
12921,-122.418274172,37.7870372043,0,False
12922,-122.419508198,37.7888565421,0,False
12923,-122.421949488,37.7884881521,0,False
12924,-122.416230393,37.7636337703,1,False
12925,-122.416230393,37.7636337703,1,False
12926,-122.416230393,37.7636337703,1,False
12927,-122.416230393,37.7636337703,1,False
12928,-122.416230393,37.7636337703,1,False
12929,-122.416230393,37.7636337703,1,False
12930,-122.416230393,37.7636337703,1,False
12931,-122.416230393,37.7636337703,1,False
12932,-122.418368839,37.7874861572,0,False
12933,-122.418368839,37.7874861572,0,False
12934,-122.418467748,37.787965257,0,False
12935,-122.426449162,37.7851513851,0,False
12936,-122.426449162,37.7851513851,0,False
12937,-122.417710345,37.7842362878,0,False
12938,-122.415000537,37.7620990021,1,False
12939,-122.418368839,37.7874861572,0,False
12940,-122.418368839,37.7874861572,0,False
12941,-122.418368839,37.7874861572,0,False
12942,-122.420021471,37.7872807076,0,False
12943,-122.418368839,37.7874861572,0,False
12944,-122.420021471,37.7872807076,0,False
12945,-122.418368839,37.7874861572,0,False
12946,-122.413591696,37.7638222259,1,False
12947,-122.418844748,37.7898297669,0,False
12948,-122.418562843,37.7884306841,0,False
12949,-122.419694814,37.7897774161,0,False
12950,-122.419317324,37.7879136979,0,False
12951,-122.418658295,37.7889098399,0,False
12952,-122.418658295,37.7889098399,0,False
12953,-122.418562843,37.7884306841,0,False
12954,-122.418562843,37.7884306841,0,False
12955,-122.418753393,37.7893752668,0,False
12956,-122.418753393,37.7893752668,0,False
12957,-122.418467748,37.787965257,0,False
12958,-122.418467748,37.787965257,0,False
12959,-122.419930112,37.7868262082,0,False
12960,-122.419930112,37.7868262082,0,False
12961,-122.418467748,37.787965257,0,False
12962,-122.418467748,37.787965257,0,False
12963,-122.41638971,37.7652491154,1,False
12964,-122.414849773,37.7612879252,1,False
12965,-122.411339563,37.7812707434,3,False
12966,-122.411339563,37.7812707434,3,False
12967,-122.411339563,37.7812707434,3,False
12968,-122.411339563,37.7812707434,3,False
12969,-122.415783593,37.759620426,1,False
12970,-122.415783593,37.759620426,1,False
12971,-122.416230393,37.7636337703,1,False
12972,-122.403404791,37.7754207067,3,False
12973,-122.416230393,37.7636337703,1,False
12974,-122.415155941,37.7636979309,1,False
12975,-122.416230393,37.7636337703,1,False
12976,-122.415155941,37.7636979309,1,False
12977,-122.415155941,37.7636979309,1,False
12978,-122.416230393,37.7636337703,1,False
12979,-122.416230393,37.7636337703,1,False
12980,-122.416230393,37.7636337703,1,False
12981,-122.417180449,37.7619674218,1,False
12982,-122.417368207,37.7905094152,0,False
12983,-122.418368839,37.7874861572,0,False
12984,-122.418368839,37.7874861572,0,False
12985,-122.418368839,37.7874861572,0,False
12986,-122.418368839,37.7874861572,0,False
12987,-122.418368839,37.7874861572,0,False
12988,-122.418368839,37.7874861572,0,False
12989,-122.418368839,37.7874861572,0,False
12990,-122.420021471,37.7872807076,0,False
12991,-122.421949488,37.7884881521,0,False
12992,-122.41638971,37.7652491154,1,False
12993,-122.41638971,37.7652491154,1,False
12994,-122.41638971,37.7652491154,1,False
12995,-122.41638971,37.7652491154,1,False
12996,-122.41638971,37.7652491154,1,False
12997,-122.41638971,37.7652491154,1,False
12998,-122.41638971,37.7652491154,1,False
12999,-122.41638971,37.7652491154,1,False
13000,-122.413591696,37.7638222259,1,False
13001,-122.505660828,37.7576114625,4,False
13002,-122.418486297,37.7634954373,1,False
13003,-122.416075285,37.7844496613,0,False
13004,-122.416075285,37.7844496613,0,False
13005,-122.416075285,37.7844496613,0,False
13006,-122.416075285,37.7844496613,0,False
13007,-122.416261837,37.7853750846,0,False
13008,-122.416075285,37.7844496613,0,False
13009,-122.416075285,37.7844496613,0,False
13010,-122.416230393,37.7636337703,1,False
13011,-122.421762502,37.7875490095,0,False
13012,-122.41638971,37.7652491154,1,False
13013,-122.413591696,37.7638222259,1,False
13014,-122.415155941,37.7636979309,1,False
13015,-122.416230393,37.7636337703,1,False
13016,-122.416075285,37.7844496613,0,False
13017,-122.416075285,37.7844496613,0,False
13018,-122.416075285,37.7844496613,0,False
13019,-122.416075285,37.7844496613,0,False
13020,-122.416075285,37.7844496613,0,False
13021,-122.416075285,37.7844496613,0,False
13022,-122.416374836,37.7644225166,1,False
13023,-122.416230393,37.7636337703,1,False
13024,-122.41592985,37.7604330004,1,False
13025,-122.418272166,37.7619029613,1,False
13026,-122.417885441,37.7854378472,0,False
13027,-122.417885441,37.7854378472,0,False
13028,-122.415308389,37.7653161356,1,False
13029,-122.418120086,37.760301234,1,False
13030,-122.417332583,37.7635718956,1,False
13031,-122.41638971,37.7652491154,1,False
13032,-122.418658295,37.7889098399,0,False
13033,-122.413107623,37.765448018,1,False
13034,-122.413107623,37.765448018,1,False
13035,-122.414955527,37.7913636074,0,False
13036,-122.417209639,37.7900459017,0,False
13037,-122.418120086,37.760301234,1,False
13038,-122.416075285,37.7844496613,0,False
13039,-122.415308389,37.7653161356,1,False
13040,-122.415308389,37.7653161356,1,False
13041,-122.415155941,37.7636979309,1,False
13042,-122.41638971,37.7652491154,1,False
